F12199+1548   185.63068   15.53766   1     0.230     0.280     1.970     5.720  5  5  5  5      14.75   12.98   12.16   11.75   11.47    9.93    9.24    8.99    0.01    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1        11.00000    0.90000   0.000510   5   0.000000   0.000000   0.004620   0.000510  4  0.00      0.405   0  -15.53    8.53    0.8000  0.2000  0.0000  0.0000    7.55    6.68    4.31    5.82       7.60    1        0.748  -0.77  -0.61   0.29   0.72   0.78   0.81   0.80   0.75   0.43   0.06  -0.41  -1.19  -1.79  -1.95   1     185.63158  15.53606    1441.14     123.30     -17.02      50.20     127.48      77.62     391.20     125.93 271.38559  76.60320  0       0.109   G      GALAXY NGC 4312                    587735349112340576       12223135+1532165
F21235-6013   321.83948  -60.01458   2     0.140     0.170     1.760     4.820  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.83   10.21    9.94    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.05   1         0.00000    0.00000   0.005784   5   0.000000   0.000000   0.013910   0.005784  5  0.00      0.019   0  -20.72   10.54    0.8000  0.2000  0.0000  0.0000    9.61    8.74    6.37    7.87       9.67    1        0.560  -0.82  -0.66   0.25   0.68   0.74   0.77   0.76   0.72   0.39   0.02  -0.44  -1.22  -1.83  -1.98   1     321.84619 -60.01267    2898.66     137.44     135.26      46.81     311.78      53.20     808.52      90.07 334.69571 -42.43864  0       0.232   G             NGC 7059                  -9223372036854775808       21272147-6000524
F08491+7824   133.90721   78.22308   2     0.140     0.240     1.580     4.630  5  5  5  5       0.00    0.00    0.00    0.00    0.00    8.06    7.39    7.14    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1       123.20000    3.70000   0.004670   5   0.017751   0.003887   0.004620   0.004670  4  0.00      0.819   3  -22.22   11.20    0.7000  0.3000  0.0000  0.0000    9.32    8.68    6.14    7.64       9.41    1        0.157  -0.89  -0.67   0.20   0.59   0.65   0.68   0.67   0.62   0.29  -0.08  -0.54  -1.32  -1.93  -2.08   1     133.91837  78.22738    2850.24     158.29      93.52      37.69     203.42      84.26     851.50      92.33 134.91774  32.68868  0       0.292   G             NGC 2655                  -9223372036854775808       08553773+7813230
F09321+2155   143.74001   21.70527   1     0.280     0.230     1.560     4.170  5  5  5  5      15.14   13.47   12.73   12.33   11.90   10.21    9.53    9.25    0.01    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        11.70000    1.70000   0.012442   5   0.015864   0.006356   0.004620   0.012442  6  0.00      0.265   2  -22.39   11.36    0.9000  0.1000  0.0000  0.0000   10.28    9.05    6.99    8.48      10.31    1        3.365  -0.83  -0.74   0.19   0.66   0.73   0.76   0.76   0.72   0.40   0.04  -0.43  -1.20  -1.81  -1.96   1     143.74176  21.70284    1697.15     137.75      31.36      40.05      33.02      89.90     285.41     104.86 208.71274  45.22123  0       0.176   G      GALAXY NGC 2916                    587741709407158353       09345756+2142189
F15105+5959   227.92068   59.80892   1     0.210     0.290     1.350     5.150  5  5  5  5      15.36   13.41   12.54   12.05   11.71   10.11    9.34    9.05    0.01    0.00    0.00    0.00    0.00    0.01    0.01    0.02   1         3.90000    0.50000   0.008226   5   0.000000   0.000000   0.018590   0.008226  2  0.00      0.025   0  -20.90   10.80    0.8500  0.1500  0.0000  0.0000    9.83    8.81    6.56    8.06       9.87    1        4.134  -0.92  -0.79   0.13   0.58   0.64   0.68   0.67   0.63   0.31  -0.06  -0.53  -1.30  -1.91  -2.06   1     227.91673  59.80487    2764.36     117.04      15.83      63.51     227.65      52.16     819.71      84.10  96.51382  49.51041  0       0.271   G      GALAXY NGC 5894                    587725816959270932       15114093+5948317
F23363-1314   354.73788  -12.96102   2     0.330     0.550     4.040    10.170  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.29    8.72    8.40    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        13.00000    1.60000   0.006254   5   0.000000   0.000000   0.004620   0.006254  5  0.00      0.664   0  -22.43   11.23    0.6500  0.3500  0.0000  0.0000    9.95    9.41    6.80    8.30      10.06    1        0.042  -0.50  -0.25   0.61   0.98   1.04   1.07   1.05   1.00   0.68   0.31  -0.16  -0.94  -1.55  -1.70   1     354.72922 -12.95869    3772.33     151.88       9.67      56.90     224.40     114.91     948.21     117.38  69.22799 -67.89781  0       0.526   G             NGC 7723                  -9223372036854775808       23385709-1257396
F15140+5542   228.84718   55.51711   2     0.230     0.350     2.820     6.730  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.59    9.95    9.64    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        20.10000    1.50000   0.011308   5   0.000000   0.000000   0.004620   0.011308  6  0.00      0.200   0  -21.80   11.13    0.6500  0.3500  0.0000  0.0000   10.32    9.77    7.16    8.65      10.42    1        0.201  -0.65  -0.40   0.45   0.83   0.88   0.91   0.90   0.85   0.53   0.16  -0.30  -1.08  -1.69  -1.84   1     228.83806  55.50497    2667.82      97.63      94.62      36.84     248.94      39.72     772.55      71.95  90.54473  51.59978  0       0.792   G             NGC 5905                  -9223372036854775808       15152332+5531015
F13265-3400   202.34813  -34.27134   2     0.180     0.200     2.750     7.700  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.95   10.01    9.59    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        34.20000    1.50000   0.012022   5   0.000000   0.000000   0.028020   0.012022  1  0.00     13.078   0  -20.70   10.81    0.9000  0.1000  0.0000  0.0000   10.50    9.27    7.20    8.69      10.53    1        2.484  -0.59  -0.49   0.44   0.91   0.97   1.01   1.01   0.97   0.65   0.28  -0.18  -0.96  -1.57  -1.72   1     202.35519 -34.27123    3020.16     163.10      65.53      71.19     309.40     108.75     974.05     144.19 311.80963  27.94491  0       0.350   G             ESO 383- G 005            -9223372036854775808       13292355-3416168
F16412+3655   250.76562   36.83242   2     0.260     0.590     4.680    10.760  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.16    9.52    9.29    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        35.10000    2.10000   0.002842   5   0.000000   0.000000   0.004620   0.002842  5  0.00      0.203   0  -19.84   10.19    0.5000  0.5000  0.0000  0.0000    9.21    8.94    6.18    7.68       9.40    1        0.571  -0.49  -0.14   0.67   0.98   1.03   1.05   1.02   0.97   0.64   0.26  -0.21  -0.99  -1.59  -1.75   1     250.77698  36.82890    3576.44     127.42      71.20      35.43     325.16      65.06    1320.62      80.20  59.53285  40.66978  0       0.585   G             NGC 6207                  -9223372036854775808       16430375+3649567
F21447-5047   327.02252  -50.56527   2     0.260     0.260     1.100     3.820  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.65   10.07    9.72    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.05   1         0.00000    0.00000   0.017251   5   0.000000   0.000000   0.009250   0.017251  5  0.00      1.065   0  -23.28   11.57    0.9500  0.0500  0.0000  0.0000   10.45    8.89    7.12    8.60      10.46    1        8.226  -0.97  -0.90   0.04   0.53   0.60   0.64   0.64   0.60   0.29  -0.08  -0.54  -1.32  -1.92  -2.08   1     327.02850 -50.56278    1673.26     152.04       5.23      42.40      57.10      65.69     603.46      93.82 346.11310 -48.25268  0       0.273   G             NGC 7124                  -9223372036854775808       21480540-5033549
F14198-0009   215.59900   -0.38770   1     0.130     0.260     2.560     6.110  5  5  5  5      14.92   13.77   13.11   12.72   12.60   10.84   10.05    9.97    0.01    0.00    0.00    0.00    0.00    0.04    0.05    0.07   1         6.80000    1.30000   0.005464   5   0.000000   0.000000   0.004620   0.005464  1  0.00      3.703   0  -19.09   10.17    0.5500  0.4500  0.0000  0.0000    9.56    9.20    6.48    7.98       9.72    1        1.727  -0.73  -0.42   0.41   0.74   0.79   0.82   0.80   0.74   0.41   0.04  -0.43  -1.21  -1.81  -1.97   1     215.60547  -0.39478    3175.34     164.44      75.23      84.98     441.10      98.92     918.96     156.39 345.11578  54.84632  0       0.575   G      GALAXY NGC 5584                    587722982829391920       14222381-0023148
F11182+5326   170.26227   53.16943   2     1.030     1.390     9.710    25.150  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.30    8.61    8.38    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1        84.00000    3.50000   0.003856   5   0.005793   0.000883   0.004620   0.003856  4  0.00      0.889   1  -20.56   10.54    0.7500  0.2500  0.0000  0.0000    9.97    9.23    6.76    8.26      10.04    1        0.532  -0.09   0.10   0.99   1.40   1.46   1.49   1.48   1.43   1.11   0.74   0.27  -0.51  -1.12  -1.27   1     170.25737  53.17010    9155.25     312.09      74.23      52.42     597.70      78.69    2929.70     153.98 149.53407  59.03693  0       0.181   G             NGC 3631                  -9223372036854775808       11210294+5310099
F18212+7432   274.94321   74.56840   2     1.150     1.410    11.380    30.450  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.25    8.56    8.29    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        94.80000    3.60000   0.004950   5   0.000000   0.000000   0.004620   0.004950  6  0.00      0.248   0  -21.34   10.94    0.8000  0.2000  0.0000  0.0000   10.29    9.42    7.05    8.55      10.34    1        0.287  -0.01   0.15   1.06   1.49   1.55   1.58   1.57   1.52   1.20   0.83   0.37  -0.41  -1.02  -1.17   1     274.93671  74.57064    8995.86     130.13       4.55      48.02     612.28      47.70    2477.05      68.03 105.53828  28.17637  0       0.170   G             NGC 6643                  -9223372036854775808       18194636+7434062
F11004+2814   165.79663   27.97243   2     1.120     3.630    20.400    31.490  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.34    8.68    8.36    0.00    0.00    0.00    0.00    0.00    0.01    0.01    0.01   1       274.10001   10.50000   0.005117   5   0.007970   0.001354   0.004620   0.005117  6  0.00     -0.013   1  -21.32   10.94    0.2000  0.8000  0.0000  0.0000    9.97   10.30    7.33    8.83      10.47    2        0.016   0.04   0.57   1.31   1.47   1.48   1.48   1.41   1.35   0.98   0.60   0.12  -0.67  -1.27  -1.43   1     165.79381  27.97636    5461.32     152.38     120.71      28.63     248.88      81.60    1453.27      81.99 204.59268  66.03782  0       0.279   G             NGC 3504                  -9223372036854775808       11031119+2758207
F09080+7640   138.42932   76.47534   2     0.560     0.890     7.420    17.010  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.87    9.16    8.85    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1        66.10000    2.70000   0.004923   5   0.000000   0.000000   0.004620   0.004923  3  0.00      0.010   0  -20.20   10.48    0.6000  0.4000  0.0000  0.0000    9.97    9.53    6.86    8.36      10.10    1        0.279  -0.25   0.03   0.87   1.23   1.28   1.30   1.29   1.24   0.91   0.54   0.07  -0.71  -1.32  -1.47   1     138.42401  76.47632    4624.44     740.81     100.00      71.76     326.98      99.33    1338.00     290.82 136.25456  34.35982  0       0.095   G             NGC 2748                  -9223372036854775808       09134303+7628312
F20172-4823   305.20685  -48.23907   2     0.180     0.170     2.520     7.080  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.09    8.34    8.06    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1         0.00000    0.00000   0.010194   5   0.000000   0.000000   0.009250   0.010194  2  0.00      0.145   0  -22.38   11.40    1.0000  0.0000  0.0000  0.0000   10.36    7.08    7.02    8.51      10.36    1        2.486  -0.60  -0.57   0.40   0.90   0.97   1.01   1.01   0.97   0.65   0.28  -0.18  -0.96  -1.56  -1.72   1     305.21564 -48.24498    2539.76     120.44     159.72      55.47     176.60      92.16     664.51      85.30 351.24808 -34.44388  0       0.499   G             NGC 6893                  -9223372036854775808       20204964-4814206
F04028-5414    61.01133  -54.10006   2     0.290     0.390     2.760     8.920  5  5  5  5       0.00    0.00    0.00    0.00    0.00    8.88    8.18    7.93    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1         0.00000    0.00000   0.003920   5   0.005384   0.000824   0.004620   0.003920  4  0.00      0.378   1  -21.02   10.72    0.8500  0.1500  0.0000  0.0000    9.49    8.47    6.23    7.73       9.53    1        0.346  -0.61  -0.48   0.44   0.89   0.95   0.98   0.98   0.93   0.61   0.24  -0.23  -1.01  -1.61  -1.77   1      61.01563 -54.10176    4753.53     133.76     149.37      41.10     173.56      57.81    1559.43      77.70 264.09598 -45.84817  0       0.182   G             NGC 1515                  -9223372036854775808       04040271-5406002
F12173+2953   184.96764   29.61740   1     0.360     0.390     3.840    14.180  5  5  5  5      16.56   15.38   15.30   14.77   17.14    8.11    7.41    7.12    0.07    0.01    0.03    0.06    0.51    0.02    0.02    0.02   1        10.30000    0.50000   0.003102   5   0.004334   0.000869   0.004620   0.003102  4  0.00      0.181   1  -21.28   10.83    1.0000  0.0000  0.0000  0.0000    9.50    6.23    6.17    7.67       9.50    1        0.018  -0.43  -0.39   0.58   1.08   1.14   1.18   1.18   1.13   0.81   0.44  -0.02  -0.80  -1.40  -1.56   1     184.95674  29.61180    8073.54     134.87     201.10      50.47     632.18      67.10    2417.65      78.74 191.42711  82.61833  0       0.660   G      GALAXY NGC 4274                    587739720287125530       12195066+2936529
F12056+0309   182.04630    2.87828   1     0.470     1.440     5.900    10.030  5  5  5  5      15.37   13.60   12.75   12.36   12.11   10.02    9.39    9.14    0.01    0.00    0.00    0.00    0.00    0.03    0.03    0.05   1        20.00000    1.30000   0.004426   5   0.000000   0.000000   0.004620   0.004426  5  0.00      0.152   0  -20.95   10.63    0.3000  0.7000  0.0000  0.0000    9.48    9.58    6.66    8.17       9.83    2        1.322  -0.46   0.01   0.77   0.99   1.01   1.02   0.97   0.91   0.56   0.19  -0.29  -1.07  -1.68  -1.83   1     182.05183   2.87251    4098.79     111.05      46.96      55.62     371.71      86.74    1502.31      77.18 277.99277  63.63128  0       0.480   G      GALAXY NGC 4123                    587726015606685723       12081108+0252419
F01009-6552    15.71436  -65.60999   2     0.250     0.290     1.450     5.040  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.19    9.41    9.11    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1         0.00000    0.00000   0.007693   5   0.000000   0.000000   0.018590   0.007693  2  0.00      0.045   0  -20.67   10.71    0.9000  0.1000  0.0000  0.0000    9.83    8.60    6.54    8.03       9.85    1        4.301  -0.87  -0.77   0.16   0.63   0.69   0.73   0.72   0.68   0.36  -0.01  -0.47  -1.25  -1.86  -2.01   1      15.71981 -65.61359    2812.66     127.96      15.96      73.28     123.31      85.39     713.12      88.58 301.03638 -51.47253  0       0.254   G             NGC 0360                  -9223372036854775808       01025144-6536359
F06107+7822    94.65713   78.35702   2     0.200     0.270   139.050   179.390  1  1  5  5       0.00    0.00    0.00    0.00    0.00    8.40    7.56    7.16    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1      1073.59998   39.90000   0.002979   5   0.000000   0.000000   0.004620   0.002979  3  0.00      6.902   0  -20.58   10.63    0.1500  0.8500  0.0000  0.0000   10.21   10.69    7.69    9.20      10.81    2        0.028   0.85   1.41   2.14   2.27   2.27   2.27   2.18   2.11   1.73   1.34   0.86   0.08  -0.53  -0.69   1      94.64771  78.36086   24169.36     569.35     440.01      45.22    1304.52      93.97    5964.51     125.52 135.64880  24.89532  0       0.257   G             NGC 2146                  -9223372036854775808       06183771+7821252
F22551-3607   344.47891  -35.85804   2     0.240     0.260     2.960     7.530  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.65    9.95    9.70    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        23.20000    1.60000   0.006616   5   0.012071   0.001591   0.004620   0.006616  4  0.00      0.268   1  -20.39   10.47    0.8500  0.1500  0.0000  0.0000    9.98    8.96    6.71    8.21      10.02    1        1.058  -0.58  -0.45   0.47   0.92   0.98   1.02   1.01   0.97   0.64   0.28  -0.19  -0.97  -1.57  -1.73   1     344.47479 -35.85355    3168.44     125.63      84.29      34.96     285.04      70.50    1025.31      83.04   5.95501 -64.38285  0       0.336   G             IC 5270                   -9223372036854775808       22575493-3551289
F19112-5413   288.81738  -54.13248   2     0.200     0.250     1.990     6.900  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.21    8.47    8.15    0.00    0.00    0.00    0.00    0.00    0.01    0.01    0.01   1         0.00000    0.00000   0.009498   5   0.000000   0.000000   0.009250   0.009498  3  0.00      0.071   0  -22.29   11.31    0.9000  0.1000  0.0000  0.0000   10.15    8.93    6.86    8.35      10.18    1        0.076  -0.73  -0.63   0.30   0.77   0.83   0.87   0.86   0.82   0.50   0.13  -0.33  -1.11  -1.71  -1.87   1     288.82620 -54.12870    3767.58     149.74      78.40      40.08     295.98      74.08    1149.21      96.46 342.97787 -25.06906  0       0.384   G             IC 4837A                  -9223372036854775808       19151617-5407569
F12511-0621   193.44044   -6.62215   2     0.220     0.300     4.110     8.660  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.41    9.96    9.61    0.00    0.00    0.00    0.00    0.00    0.03    0.05    0.06   1        26.90000    2.80000   0.005230   5   0.003806   0.003614   0.004620   0.005230  5  0.00      3.114   1  -20.92   10.62    0.6000  0.4000  0.0000  0.0000    9.77    9.32    6.65    8.15       9.90    1        3.869  -0.51  -0.23   0.61   0.97   1.02   1.05   1.03   0.98   0.65   0.28  -0.19  -0.97  -1.57  -1.73   1     193.44142  -6.61584    2579.04     227.49     149.12      60.62     359.07      98.13     599.28     149.69 303.97247  56.25121  0       0.383   G             NGC 4775                  -9223372036854775808       12534570-0637197
F22062-2803   332.28204  -27.80945   2     0.220     0.430     2.110     4.950  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.52    9.82    9.48    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.04   1        28.20000    1.60000   0.023128   5   0.000000   0.000000   0.013910   0.023128  6  0.00      0.072   0  -23.49   11.80    0.5500  0.4500  0.0000  0.0000   10.78   10.40    7.68    9.16      10.93    1        1.336  -0.80  -0.50   0.32   0.67   0.72   0.75   0.74   0.69   0.37   0.00  -0.47  -1.24  -1.85  -2.00   1     332.29678 -27.79989    2331.43     167.48     -16.96      41.70     164.09      82.46     346.83      80.03  22.23574 -54.16897  0       0.970   G             NGC 7214                  -9223372036854775808       22090769-2748340
F03404-4722    55.50647  -47.22208   2     0.450     0.450     4.370    14.210  5  5  5  5       0.00    0.00    0.00    0.00    0.00    8.15    7.51    7.27    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1         0.00000    0.00000   0.003586   5   0.003322   0.000852   0.004620   0.003586  6  0.00      1.737   1  -21.74   11.10    1.0000  0.0000  0.0000  0.0000    9.69    6.42    6.35    7.85       9.69    1        0.101  -0.37  -0.34   0.64   1.13   1.20   1.24   1.23   1.19   0.87   0.50   0.04  -0.74  -1.35  -1.50   1      55.50747 -47.22139    7578.47     226.21     120.76      55.90     457.74      61.22    2160.68     123.98 255.68935 -51.19435  0       0.058   G             NGC 1433                  -9223372036854775808       03420155-4713194
F09083-0841   137.70607   -8.89070   2     0.640     0.740     5.700    18.240  5  5  5  5       0.00    0.00    0.00    0.00    0.00    8.81    8.04    7.70    0.00    0.00    0.00    0.00    0.00    0.01    0.01    0.01   1        39.20000    1.90000   0.006131   5   0.000000   0.000000   0.009250   0.006131  3  0.00      0.638   0  -21.74   11.09    0.9000  0.1000  0.0000  0.0000   10.23    9.00    6.93    8.43      10.25    1        0.347  -0.28  -0.18   0.76   1.22   1.28   1.32   1.32   1.27   0.95   0.58   0.12  -0.66  -1.27  -1.42   1     137.70601  -8.88997    8945.47     310.01      77.57      42.63     437.44      66.11    2304.81      82.90 238.90224  25.59113  0       0.044   G             UGCA 150                  -9223372036854775808       09104945-0853265
F14032+5353   211.24695   53.64413   1     0.090     0.170     2.220     5.450  5  5  5  5      17.46   13.88   13.38   13.29   12.81   10.66   10.03    9.89    0.15    0.00    0.00    0.00    0.01    0.02    0.03    0.04   1         0.00000    0.00000   0.000911   5   0.000000   0.000000   0.004620   0.000911  5  0.00      2.479   0  -16.87    9.00    0.5500  0.4500  0.0000  0.0000    7.94    7.59    4.86    6.37       8.10    1        4.863  -0.79  -0.48   0.35   0.68   0.73   0.75   0.73   0.67   0.34  -0.03  -0.50  -1.28  -1.89  -2.04   1     211.23813  53.65042    2889.03     194.69     103.17      56.63     284.20      66.77    1220.06      68.40 100.83636  60.21038  0       0.491   G      GALAXY NGC 5474                    587735664768843864       14050160+5339439
F13577+3825   209.96150   38.18228   1     0.270     0.200     2.570    10.150  5  5  5  5      15.91   14.49   13.01   12.51   12.11    0.00    0.00    0.00    0.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00   0        37.40000    1.80000   0.009160   5   0.000000   0.000000   0.013900   0.009160  3  1.00     26.297   0  -20.58   10.63    1.0000  0.0000  0.0000  0.0000   10.28    7.00    6.94    8.43      10.28    1        0.700  -0.60  -0.56   0.41   0.91   0.98   1.01   1.01   0.97   0.65   0.29  -0.18  -0.95  -1.56  -1.71   1     209.96803  38.17516    3796.23     148.63     -15.14      48.81     173.77      68.22    1050.95     114.07  74.82821  71.89910  0       0.527   G      GALAXY NGC 5403                    588017979975270527                       
F04480-3203    72.48160  -31.96551   2     0.140     0.250     3.430     6.390  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.66   10.10    9.88    0.00    0.00    0.00    0.00    0.00    0.03    0.04    0.07   1        28.70000    2.20000   0.003509   5   0.004357   0.003575   0.004620   0.003509  5  0.00      0.689   1  -19.80   10.17    0.4000  0.6000  0.0000  0.0000    9.16    9.07    6.23    7.73       9.42    1        5.415  -0.65  -0.25   0.54   0.80   0.84   0.86   0.82   0.76   0.42   0.05  -0.42  -1.20  -1.81  -1.97   1      72.48452 -31.96902    2668.65     186.08      96.18      54.64     152.07      76.35    1087.25      79.66 233.56714 -38.55021  0       0.258   G             NGC 1679                  -9223372036854775808       04495558-3157558
F11251+1729   171.93309   17.22406   2     0.320     0.490     3.820    10.310  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.44    8.69    8.49    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        15.80000    2.00000   0.003856   5   0.000000   0.000000   0.004620   0.003856  4  0.00      0.463   0  -20.42   10.48    0.7000  0.3000  0.0000  0.0000    9.54    8.90    6.35    7.86       9.63    1        0.033  -0.51  -0.29   0.58   0.98   1.03   1.06   1.05   1.00   0.67   0.30  -0.16  -0.94  -1.55  -1.70   1     171.93391  17.22374    3925.71     116.18      58.23      51.61     198.48      86.23     969.49      95.75 235.71474  68.28398  0       0.051   G             NGC 3686                  -9223372036854775808       11274394+1713266
F16350+7817   248.16341   78.19821   2     0.610     1.900    10.470    19.610  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.76    9.08    8.81    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1        79.90000    3.10000   0.004543   5   0.000000   0.000000   0.004620   0.004543  6  0.00      0.370   0  -20.64   10.66    0.3000  0.7000  0.0000  0.0000    9.75    9.85    6.94    8.44      10.10    2        0.052  -0.21   0.26   1.02   1.23   1.26   1.27   1.22   1.16   0.81   0.43  -0.04  -0.82  -1.43  -1.58   1     248.17224  78.19294    4722.84     146.18      54.76      43.86     359.97      60.28    1457.54      79.63 111.30996  33.36511  0       0.334   G             NGC 6217                  -9223372036854775808       16323921+7811535
F12456-0303   192.05679   -3.33271   1     0.730     2.570    13.690    20.310  5  5  5  5      12.96   11.95   11.56   11.40   11.18    9.52    8.89    8.66    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.03   1        66.60000    2.70000   0.003703   5   0.004805   0.001131   0.004620   0.003703  5  0.00      0.152   1  -21.06   10.68    0.2000  0.8000  0.0000  0.0000    9.51    9.84    6.87    8.38      10.01    2        0.008  -0.13   0.40   1.14   1.29   1.31   1.31   1.24   1.17   0.81   0.42  -0.06  -0.84  -1.45  -1.61   1     192.05833  -3.33507    3386.36     123.72     -75.54      60.18     252.95     113.27     679.45     106.28 301.35471  59.52687  0       0.169   G      GALAXY NGC 4691                    587724648188543033       12481367-0319585
F09036+6040   136.88969   60.47929   2     0.360     0.490     3.070    10.060  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.71    9.12    8.81    0.00    0.00    0.00    0.00    0.00    0.02    0.03    0.03   1        33.70000    2.40000   0.004300   5   0.006997   0.001808   0.004620   0.004300  5  0.00      0.651   1  -21.19   10.73    0.8500  0.1500  0.0000  0.0000    9.62    8.60    6.35    7.86       9.66    1        0.993  -0.56  -0.43   0.49   0.93   1.00   1.03   1.02   0.98   0.65   0.29  -0.18  -0.96  -1.56  -1.72   1     136.88908  60.48213    3441.21     193.76      18.33      43.52     250.23      59.72    1136.77     130.31 155.11826  39.95515  0       0.171   G             NGC 2742                  -9223372036854775808       09073352+6028454
F22543-4339   344.30655  -43.39614   2     0.190     0.220     1.030     5.280  5  5  5  5       0.00    0.00    0.00    0.00    0.00    8.48    7.85    7.61    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.02   1         0.00000    0.00000   0.005711   5   0.000000   0.000000   0.004620   0.005711  5  0.00      0.356   0  -23.04   11.47    1.0000  0.0000  0.0000  0.0000    9.47    6.19    6.13    7.63       9.47    1        6.364  -1.00  -0.96   0.01   0.51   0.57   0.61   0.61   0.57   0.25  -0.12  -0.58  -1.36  -1.97  -2.12   1     344.30798 -43.38893    4488.64     185.51      73.45      42.13     457.66      68.82    1398.01      89.31 350.24969 -61.80489  0       0.437   G             IC 5267                   -9223372036854775808       22571357-4323461
F08224-0025   126.25842   -0.59145   2     0.190     0.230     2.030     5.730  5  5  5  5       0.00    0.00    0.00    0.00    0.00   10.59    9.85    9.47    0.00    0.00    0.00    0.00    0.00    0.02    0.02    0.03   1        14.60000    1.20000   0.016665   5   0.000000   0.000000   0.018590   0.016665  3  0.00      0.551   0  -22.14   11.25    0.8000  0.2000  0.0000  0.0000   10.61    9.72    7.36    8.84      10.66    1        0.185  -0.74  -0.59   0.31   0.74   0.81   0.84   0.84   0.80   0.48   0.11  -0.35  -1.13  -1.73  -1.89   1     126.26371  -0.59030    3114.50     253.71      98.34      87.17     312.63      91.66     914.08     166.11 224.64639  20.41398  0       0.325   G             NGC 2590                  -9223372036854775808       08250202-0035292
F15361+1220   234.62492   12.18661   2     0.330     0.330     2.900     9.320  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.81    9.16    8.91    0.00    0.00    0.00    0.00    0.00    0.01    0.02    0.02   1        11.20000    1.60000   0.006527   5   0.000000   0.000000   0.004620   0.006527  5  0.00      0.537   0  -22.00   11.05    0.9500  0.0500  0.0000  0.0000   10.01    8.47    6.69    8.19      10.02    1        0.258  -0.56  -0.49   0.46   0.94   1.01   1.05   1.04   1.00   0.68   0.31  -0.15  -0.93  -1.54  -1.69   1     234.62505  12.17933    3616.83     106.51     159.31      65.59     333.85     102.86     961.19     111.33  20.40289  48.16596  0       0.437   G             NGC 5970                  -9223372036854775808       15382998+1211117
F03387-2243    55.23689  -22.56446   2     0.350     0.550     5.180    11.150  5  5  5  5       0.00    0.00    0.00    0.00    0.00    9.40    8.69    8.39    0.00    0.00    0.00    0.00    0.00    0.01    0.01    0.02   1        25.30000    1.20000   0.005287   5   0.000000   0.000000   0.009250   0.005287  3  0.00      0.083   0  -20.83   10.73    0.5500  0.4500  0.0000  0.0000    9.84    9.48    6.76    8.26      10.00    1        0.829  -0.42  -0.11   0.71   1.05   1.10   1.12   1.10   1.05   0.72   0.35  -0.12  -0.90  -1.51  -1.66   1      55.23273 -22.56220    3410.57     128.58     179.11      53.81     239.29      55.23     893.11      66.46 215.72754 -51.45590  0       0.267   G             NGC 1415                  -9223372036854775808       03405685-2233520
